INCIDENT_TYPE,Street,MONTH,YEAR,FILE_NUMBER,Latitude,Longitude
Theft of Motor Vehicle,13500 72ND AVE,Jan,2019,19-9450,49.133257,-122.842801
Theft of Motor Vehicle,12800 85TH AVE,Jan,2019,19-4608,49.157309999999995,-122.86679699999999
Theft of Motor Vehicle,13500 84TH AVE,Jan,2019,19-9053,49.156172,-122.848424
Theft of Motor Vehicle,13100 67A AVE,Jan,2019,19-11410,49.191303000000005,-122.849144
Theft of Motor Vehicle,8300 135A ST,Jan,2019,19-12812,49.15423,-122.847416
Theft of Motor Vehicle,12900 80TH AVE,Jan,2019,19-4659,49.147995,-122.86604799999999
Theft of Motor Vehicle,12600 59A AVE,Jan,2019,19-14588,49.191303000000005,-122.849144
Theft of Motor Vehicle,14300 84A AVE,Jan,2019,19-2655,49.191303000000005,-122.849144
Theft of Motor Vehicle,14900 59A AVE,Jan,2019,19-4216,49.191303000000005,-122.849144
Theft of Motor Vehicle,6800 144A ST,Jan,2019,19-5187,49.125929,-122.82114299999999
Theft of Motor Vehicle,14100 BLOCK 64A AVE,Jan,2019,19-5216,49.191303000000005,-122.849144
Theft of Motor Vehicle,121ST ST / 66TH AVE,Jan,2019,19-5332,49.122996,-122.88908799999999
Theft of Motor Vehicle,12700 64TH AVE,Jan,2019,19-5395,49.119333000000005,-122.87021200000001
Theft of Motor Vehicle,6200 136TH ST,Jan,2019,19-5952,49.114814,-122.845192
Theft of Motor Vehicle,15200 56TH AVE,Jan,2019,19-8264,49.191303000000005,-122.849144
Theft of Motor Vehicle,5900 125TH ST,Jan,2019,19-8363,49.109701,-122.876287
Theft of Motor Vehicle,137A ST / 67TH AVE,Jan,2019,19-9256,49.191303000000005,-122.849144
Theft of Motor Vehicle,6100 136TH ST,Jan,2019,19-9408,49.113556,-122.845201
Theft of Motor Vehicle,7000 127A ST,Jan,2019,19-9941,49.129936,-122.86901100000001
Theft of Motor Vehicle,6800 127A ST,Jan,2019,19-10821,49.127382,-122.869561
Theft of Motor Vehicle,13000 65B AVE,Jan,2019,19-10867,49.036657,-122.776517
Theft of Motor Vehicle,5900 129B ST,Jan,2019,19-10900,49.036657,-122.776517
Theft of Motor Vehicle,13400 87A AVE,Jan,2019,19-13069,49.191303000000005,-122.849144
Theft of Motor Vehicle,7600 120A ST,Jan,2019,19-13103,49.14053,-122.888687
Theft of Motor Vehicle,12900 61ST AVE,Jan,2019,19-14030,49.113589000000005,-122.864695
Theft of Motor Vehicle,12500 88TH AVE,Jan,2019,19-2451,49.162589000000004,-122.873304
Theft of Motor Vehicle,150TH ST / 58TH AVE,Jan,2019,19-2695,49.109281,-122.806653
Theft of Motor Vehicle,7400 SINCLAIR CRES,Jan,2019,19-8890,49.13928,-122.86408600000001
Theft of Motor Vehicle,5800 129TH ST,Jan,2019,19-11205,49.109266,-122.865192
Theft of Motor Vehicle,13100 80TH AVE,Jan,2019,19-4686,49.147940999999996,-122.859003
Theft of Motor Vehicle,18600 60TH AVE,Jan,2019,19-2699,49.111232,-122.707321
Theft of Motor Vehicle,5300 188A ST,Jan,2019,19-7854,49.098806,-122.70057
Theft of Motor Vehicle,60TH AVE / GREENSIDE DR S,Jan,2019,19-13508,49.111302,-122.68651399999999
Theft of Motor Vehicle,9400 190TH ST,Jan,2019,19-14052,49.174028,-122.695741
Theft of Motor Vehicle,18800 64TH AVE,Jan,2019,19-15047,49.118813,-122.701209
Theft of Motor Vehicle,19300 56TH AVE,Jan,2019,19-8868,49.103504,-122.687863
Theft of Motor Vehicle,5800 175TH ST,Jan,2019,19-9224,49.10817,-122.737932
Theft of Motor Vehicle,6100 190TH ST,Jan,2019,19-2264,49.112908000000004,-122.694073
Theft of Motor Vehicle,16600 64TH AVE,Jan,2019,19-977,49.118742,-122.763278
Theft of Motor Vehicle,19400 72ND AVE,Jan,2019,19-2658,49.133257,-122.842801
Theft of Motor Vehicle,19500 66TH AVE,Jan,2019,19-2671,49.124445,-122.68346899999999
Theft of Motor Vehicle,6800 189TH ST,Jan,2019,19-4102,49.127995,-122.69827
Theft of Motor Vehicle,19400 70A AVE,Jan,2019,19-4586,49.002382,-122.686104
Theft of Motor Vehicle,64TH AVE / MALL ACCESS,Jan,2019,19-5767,49.191303000000005,-122.849144
Theft of Motor Vehicle,64TH AVE / 184TH ST,Jan,2019,19-9208,49.118731,-122.71259099999999
Theft of Motor Vehicle,4900 152ND ST,Jan,2019,19-9961,49.091669,-122.800734
Theft of Motor Vehicle,19400 70A AVE,Jan,2019,19-10913,49.002382,-122.686104
Theft of Motor Vehicle,16500 62A AVE,Jan,2019,19-10926,49.191303000000005,-122.849144
Theft of Motor Vehicle,16900 61ST AVE,Jan,2019,19-11388,49.114699,-122.75372
Theft of Motor Vehicle,192ND ST / 90TH AVE,Jan,2019,19-15173,49.191303000000005,-122.849144
Theft of Motor Vehicle,19000 95A AVE,Jan,2019,19-15482,49.002381,-122.69508
Theft of Motor Vehicle,64TH AVE / 164TH ST,Jan,2019,19-678,49.191303000000005,-122.849144
Theft of Motor Vehicle,16500 BELL RD,Jan,2019,19-1105,49.10915,-122.766324
Theft of Motor Vehicle,16500 63B AVE,Jan,2019,19-1603,49.036657,-122.776517
Theft of Motor Vehicle,6200 171ST ST,Jan,2019,19-1617,49.115356,-122.7484
Theft of Motor Vehicle,80TH AVE / 170A ST,Jan,2019,19-1663,49.148149,-122.749574
Theft of Motor Vehicle,7000 189TH ST,Jan,2019,19-9979,49.130433000000004,-122.69858
Theft of Motor Vehicle,68TH AVE / 193B ST,Jan,2019,19-10359,49.126368,-122.687449
Theft of Motor Vehicle,17700 96TH AVE,Jan,2019,19-13411,49.176818,-122.732077
Theft of Motor Vehicle,5900 ENTERPRISE WAY,Jan,2019,19-11370,49.108114,-122.687697
Theft of Motor Vehicle,12700 27A AVE,Jan,2019,19-5132,49.191303000000005,-122.849144
Theft of Motor Vehicle,40TH AVE / KING GEORGE BLVD,Jan,2019,19-7605,49.076796,-122.820603
Theft of Motor Vehicle,3500 150A ST,Jan,2019,19-10973,49.065836,-122.80550900000001
Theft of Motor Vehicle,3600 142ND ST,Jan,2019,19-15065,49.066456,-122.82757600000001
Theft of Motor Vehicle,2600 127TH ST,Jan,2019,19-569,49.049489,-122.86993100000001
Theft of Motor Vehicle,12800 26TH AVE,Jan,2019,19-655,49.051008,-122.86764699999999
Theft of Motor Vehicle,1000 165TH ST,Jan,2019,19-3575,49.191303000000005,-122.849144
Theft of Motor Vehicle,2300 174TH ST,Jan,2019,19-5186,49.044496,-122.74080500000001
Theft of Motor Vehicle,14900 34B AVE,Jan,2019,19-10588,49.036657,-122.776517
Theft of Motor Vehicle,KING GEORGE BLVD / NICOMEKL RD,Jan,2019,19-12145,49.070048,-122.82328500000001
Theft of Motor Vehicle,40TH AVE / 192ND ST,Jan,2019,19-7794,49.074771000000005,-122.691672
Theft of Motor Vehicle,130TH ST / 17TH AVE,Jan,2019,19-1790,49.213291999999996,-122.861775
Theft of Motor Vehicle,16800 18TH AVE,Jan,2019,19-4657,49.035819000000004,-122.757466
Theft of Motor Vehicle,13900 16TH AVE,Jan,2019,19-11094,49.031636,-122.83684199999999
Theft from Motor Vehicle,13000 112A AVE,Jan,2019,19-345,49.191303000000005,-122.849144
Theft from Motor Vehicle,10700 139TH ST,Jan,2019,19-591,49.196809,-122.836704
Theft from Motor Vehicle,11000 SCOTT RD,Jan,2019,19-1779,49.201980999999996,-122.878951
Theft from Motor Vehicle,10600 SPAN RD,Jan,2019,19-1919,49.19551,-122.88880900000001
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-1970,49.202321999999995,-122.875598
Theft from Motor Vehicle,9200 121ST ST,Jan,2019,19-2203,49.170884,-122.88720500000001
Theft from Motor Vehicle,13700 BENTLEY RD,Jan,2019,19-2208,49.203121,-122.842026
Theft from Motor Vehicle,121ST ST / 93A AVE,Jan,2019,19-2211,49.172982,-122.887441
Theft from Motor Vehicle,13800 GROSVENOR RD,Jan,2019,19-2221,49.202048,-122.83936899999999
Theft from Motor Vehicle,10800 131A ST,Jan,2019,19-2236,49.199512,-122.85762
Theft from Motor Vehicle,13900 LAUREL DR,Jan,2019,19-2257,49.178334,-122.83743600000001
Theft from Motor Vehicle,13500 GATEWAY DR,Jan,2019,19-2265,49.20047,-122.85046499999999
Theft from Motor Vehicle,13700 101ST AVE,Jan,2019,19-2443,49.186794,-122.84096100000001
Theft from Motor Vehicle,10000 133RD ST,Jan,2019,19-2682,49.191303000000005,-122.849144
Theft from Motor Vehicle,10200 128TH ST,Jan,2019,19-2692,49.188314,-122.865885
Theft from Motor Vehicle,104TH AVE / KING GEORGE BLVD,Jan,2019,19-2867,49.191554,-122.84526299999999
Theft from Motor Vehicle,11300 133A ST,Jan,2019,19-3087,49.207954,-122.852025
Theft from Motor Vehicle,10700 127A ST,Jan,2019,19-3118,49.197278999999995,-122.86888
Theft from Motor Vehicle,13500 GATEWAY DR,Jan,2019,19-3214,49.20047,-122.85046499999999
Theft from Motor Vehicle,13000 97TH AVE,Jan,2019,19-3685,49.178717,-122.862003
Theft from Motor Vehicle,13500 GATEWAY DR,Jan,2019,19-3762,49.20047,-122.85046499999999
Theft from Motor Vehicle,125TH ST / 110TH AVE,Jan,2019,19-3781,49.202628000000004,-122.87593100000001
Theft from Motor Vehicle,13500 105TH AVE,Jan,2019,19-3849,49.194340000000004,-122.847774
Theft from Motor Vehicle,12700 113A AVE,Jan,2019,19-3893,49.191303000000005,-122.849144
Theft from Motor Vehicle,13000 106A AVE,Jan,2019,19-4294,49.191303000000005,-122.849144
Theft from Motor Vehicle,12700 110TH AVE,Jan,2019,19-4323,49.203719,-122.87116499999999
Theft from Motor Vehicle,13400 102ND AVE,Jan,2019,19-4534,49.188708,-122.851262
Theft from Motor Vehicle,132ND ST / 100TH AVE,Jan,2019,19-4755,49.18526,-122.85525200000001
Theft from Motor Vehicle,13400 96TH AVE,Jan,2019,19-4766,49.176901,-122.851676
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-4830,49.202321999999995,-122.875598
Theft from Motor Vehicle,137A ST / UNSIGNED ST,Jan,2019,19-5191,49.191303000000005,-122.849144
Theft from Motor Vehicle,12800 96TH AVE,Jan,2019,19-5295,49.178433,-122.86684199999999
Theft from Motor Vehicle,10300 KING GEORGE BLVD,Jan,2019,19-5437,49.189710999999996,-122.844875
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-5568,49.202321999999995,-122.875598
Theft from Motor Vehicle,9800 133A ST,Jan,2019,19-5582,49.181846,-122.85236
Theft from Motor Vehicle,13900 LAUREL DR,Jan,2019,19-5772,49.178334,-122.83743600000001
Theft from Motor Vehicle,13700 96TH AVE,Jan,2019,19-6003,49.176868,-122.843849
Theft from Motor Vehicle,10700 UNIVERSITY DR,Jan,2019,19-6039,49.197564,-122.851099
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-6170,49.202321999999995,-122.875598
Theft from Motor Vehicle,100A AVE / 132A ST,Jan,2019,19-6243,49.191303000000005,-122.849144
Theft from Motor Vehicle,120A ST / 93A AVE,Jan,2019,19-6282,49.191303000000005,-122.849144
Theft from Motor Vehicle,10000 WHALLEY BLVD,Jan,2019,19-6402,49.191303000000005,-122.849144
Theft from Motor Vehicle,10600 SCOTT RD,Jan,2019,19-6426,49.195060999999995,-122.886424
Theft from Motor Vehicle,9700 KING GEORGE BLVD,Jan,2019,19-6572,49.178717999999996,-122.84525900000001
Theft from Motor Vehicle,111TH AVE / 131A ST,Jan,2019,19-6743,49.205081,-122.857677
Theft from Motor Vehicle,13800 102ND AVE,Jan,2019,19-6819,49.187629,-122.83972
Theft from Motor Vehicle,13700 102ND AVE,Jan,2019,19-6828,49.187659000000004,-122.842219
Theft from Motor Vehicle,13100 HUNTLEY AVE,Jan,2019,19-6846,49.172205,-122.85951499999999
Theft from Motor Vehicle,12600 CENTRE DR,Jan,2019,19-6890,49.186780999999996,-122.873244
Theft from Motor Vehicle,11900 RIVER RD,Jan,2019,19-6892,49.186444,-122.893593
Theft from Motor Vehicle,11100 124TH ST,Jan,2019,19-6916,49.204173,-122.87838700000002
Theft from Motor Vehicle,10700 DYKE RD,Jan,2019,19-7101,49.19697,-122.899942
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-7166,49.202321999999995,-122.875598
Theft from Motor Vehicle,12000 92A AVE,Jan,2019,19-7319,49.191303000000005,-122.849144
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-7371,49.202321999999995,-122.875598
Theft from Motor Vehicle,10500 138A ST,Jan,2019,19-7468,49.193393,-122.838098
Theft from Motor Vehicle,11300 BRIDGEVIEW DR,Jan,2019,19-7469,49.209014,-122.863896
Theft from Motor Vehicle,13900 LAUREL DR,Jan,2019,19-7613,49.178334,-122.83743600000001
Theft from Motor Vehicle,13300 100A AVE,Jan,2019,19-7720,49.191303000000005,-122.849144
Theft from Motor Vehicle,9200 132ND ST,Jan,2019,19-7809,49.16976,-122.85469099999999
Theft from Motor Vehicle,11500 ROYAL CRES,Jan,2019,19-7820,49.181212,-122.90385900000001
Theft from Motor Vehicle,12100 103A AVE,Jan,2019,19-7938,49.191303000000005,-122.849144
Theft from Motor Vehicle,12900 108TH AVE,Jan,2019,19-8001,49.198811,-122.86516499999999
Theft from Motor Vehicle,KING GEORGE BLVD / 105A AVE,Jan,2019,19-8033,49.192754,-122.845215
Theft from Motor Vehicle,12300 95A AVE,Jan,2019,19-8337,49.191303000000005,-122.849144
Theft from Motor Vehicle,13700 101ST AVE,Jan,2019,19-8342,49.186794,-122.84096100000001
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-8673,49.202321999999995,-122.875598
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-8941,49.202321999999995,-122.875598
Theft from Motor Vehicle,12800 CARLUKE CRES,Jan,2019,19-9049,49.165741,-122.862474
Theft from Motor Vehicle,13400 102ND AVE,Jan,2019,19-9153,49.188708,-122.851262
Theft from Motor Vehicle,13000 BALLOCH DR,Jan,2019,19-9195,49.174645,-122.861496
Theft from Motor Vehicle,13100 112TH AVE,Jan,2019,19-9348,49.206825,-122.85896299999999
Theft from Motor Vehicle,10700 129TH ST,Jan,2019,19-9447,49.197277,-122.86443100000001
Theft from Motor Vehicle,13800 FRANKLIN RD,Jan,2019,19-9467,49.19998,-122.839894
Theft from Motor Vehicle,14000 91A AVE,Jan,2019,19-9478,49.191303000000005,-122.849144
Theft from Motor Vehicle,14000 91A AVE,Jan,2019,19-9738,49.191303000000005,-122.849144
Theft from Motor Vehicle,12700 102ND AVE,Jan,2019,19-9910,49.187867,-122.870088
Theft from Motor Vehicle,13800 100TH AVE,Jan,2019,19-9965,49.183988,-122.84061200000001
Theft from Motor Vehicle,10100 129TH ST,Jan,2019,19-9996,49.186108000000004,-122.86439299999999
Theft from Motor Vehicle,13800 100TH AVE,Jan,2019,19-10003,49.183988,-122.84061200000001
Theft from Motor Vehicle,13200 108TH AVE,Jan,2019,19-10038,49.198781,-122.857051
Theft from Motor Vehicle,105A AVE / KING GEORGE BLVD,Jan,2019,19-10078,49.191303000000005,-122.849144
Theft from Motor Vehicle,10500 KING GEORGE BLVD,Jan,2019,19-10104,49.193277,-122.845001
Theft from Motor Vehicle,12800 108TH AVE,Jan,2019,19-10142,49.198868,-122.867158
Theft from Motor Vehicle,10600 KING GEORGE BLVD,Jan,2019,19-10204,49.195737,-122.84419299999999
Theft from Motor Vehicle,10100 121A ST,Jan,2019,19-10303,49.186352,-122.885874
Theft from Motor Vehicle,13500 GATEWAY DR,Jan,2019,19-10870,49.20047,-122.85046499999999
Theft from Motor Vehicle,13700 105A AVE,Jan,2019,19-10876,49.191303000000005,-122.849144
Theft from Motor Vehicle,13800 BERG RD,Jan,2019,19-10885,49.201328000000004,-122.839799
Theft from Motor Vehicle,13500 GATEWAY DR,Jan,2019,19-10923,49.20047,-122.85046499999999
Theft from Motor Vehicle,108TH AVE / KING GEORGE BLVD,Jan,2019,19-11175,49.198873999999996,-122.845822
Theft from Motor Vehicle,13300 KING GEORGE BLVD,Jan,2019,19-11228,49.203742999999996,-122.85314
Theft from Motor Vehicle,13800 104TH AVE,Jan,2019,19-11233,49.191409,-122.84026200000001
Theft from Motor Vehicle,10600 WHALLEY BLVD,Jan,2019,19-11550,49.195248,-122.84215800000001
Theft from Motor Vehicle,12100 INDUSTRIAL RD,Jan,2019,19-11551,49.206441999999996,-122.883429
Theft from Motor Vehicle,9600 BLOCK 137A ST,Jan,2019,19-11641,49.191303000000005,-122.849144
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-11706,49.202321999999995,-122.875598
Theft from Motor Vehicle,10100 KING GEORGE BLVD,Jan,2019,19-11785,49.186183,-122.84510700000001
Theft from Motor Vehicle,13700 GROSVENOR RD,Jan,2019,19-12001,49.200477,-122.84232800000001
Theft from Motor Vehicle,10000 PARK DR,Jan,2019,19-12067,49.205568,-122.839178
Theft from Motor Vehicle,12200 92ND AVE,Jan,2019,19-12189,49.170224,-122.884772
Theft from Motor Vehicle,11200 125A ST,Jan,2019,19-12204,49.207384000000005,-122.87468799999999
Theft from Motor Vehicle,13900 104TH AVE,Jan,2019,19-12356,49.191364,-122.836909
Theft from Motor Vehicle,12500 110TH AVE,Jan,2019,19-12530,49.202321999999995,-122.875598
Theft from Motor Vehicle,96TH AVE / KING GEORGE BLVD,Jan,2019,19-12787,49.17706,-122.84558999999999
Theft from Motor Vehicle,10200 123A ST,Jan,2019,19-13048,49.188573,-122.88063999999999
Theft from Motor Vehicle,13700 96TH AVE,Jan,2019,19-13326,49.176868,-122.843849
Theft from Motor Vehicle,9400 127A ST,Jan,2019,19-13734,49.173465,-122.86923999999999
Theft from Motor Vehicle,9500 128TH ST,Jan,2019,19-14037,49.175234,-122.867768
Theft from Motor Vehicle,12900 107A AVE,Jan,2019,19-14073,49.191303000000005,-122.849144
Theft from Motor Vehicle,133A ST / 108TH AVE,Jan,2019,19-14079,49.191303000000005,-122.849144
Theft from Motor Vehicle,10800 133A ST,Jan,2019,19-14147,49.19972,-122.85248899999999
Theft from Motor Vehicle,12700 113A AVE,Jan,2019,19-14332,49.191303000000005,-122.849144
Theft from Motor Vehicle,10600 KING GEORGE BLVD,Jan,2019,19-14417,49.195737,-122.84419299999999
Theft from Motor Vehicle,13400 104TH AVE,Jan,2019,19-14467,49.191487,-122.851221
Theft from Motor Vehicle,10900 130A ST,Jan,2019,19-14685,49.201077000000005,-122.86036100000001
Theft from Motor Vehicle,9400 128TH ST,Jan,2019,19-15054,49.173711,-122.867749
Theft from Motor Vehicle,13300 103A AVE,Jan,2019,19-15271,49.191303000000005,-122.849144
Theft from Motor Vehicle,14000 92ND AVE,Jan,2019,19-15502,49.169955,-122.83428500000001
Theft from Motor Vehicle,13400 108TH AVE,Jan,2019,19-15913,49.198741,-122.85056200000001
Theft from Motor Vehicle,9300 MONKLAND PL,Jan,2019,19-4121,49.171749,-122.83570900000001
Theft from Motor Vehicle,9300 139TH ST,Jan,2019,19-4737,49.17331,-122.83774199999999
Theft from Motor Vehicle,9900 WHALLEY BLVD,Jan,2019,19-9457,49.191303000000005,-122.849144
Theft from Motor Vehicle,10200 152ND ST,Jan,2019,19-287,49.187954,-122.800627
Theft from Motor Vehicle,10300 152ND ST,Jan,2019,19-1160,49.189479999999996,-122.799246
Theft from Motor Vehicle,15000 99A AVE,Jan,2019,19-1508,49.191303000000005,-122.849144
Theft from Motor Vehicle,15700 88TH AVE,Jan,2019,19-1691,49.162661,-122.787695
Theft from Motor Vehicle,15500 92ND AVE,Jan,2019,19-1767,49.169939,-122.79271999999999
Theft from Motor Vehicle,11000 156TH ST,Jan,2019,19-1783,49.202646,-122.78808899999999
Theft from Motor Vehicle,10500 153RD ST,Jan,2019,19-1852,49.193782,-122.797845
Theft from Motor Vehicle,141ST ST / 103A AVE,Jan,2019,19-2181,49.190493,-122.83136999999999
Theft from Motor Vehicle,9000 155TH ST,Jan,2019,19-2788,49.166707,-122.791572
Theft from Motor Vehicle,15700 96TH AVE,Jan,2019,19-2820,49.176749,-122.787543
Theft from Motor Vehicle,15400 96A AVE,Jan,2019,19-2911,49.191303000000005,-122.849144
Theft from Motor Vehicle,154A ST / 86TH AVE,Jan,2019,19-3084,49.191303000000005,-122.849144
Theft from Motor Vehicle,16000 82ND AVE,Jan,2019,19-3144,49.151683,-122.778019
Theft from Motor Vehicle,15300 85A AVE,Jan,2019,19-3319,49.191303000000005,-122.849144
Theft from Motor Vehicle,10400 WILLOW GRV,Jan,2019,19-3718,49.192405,-122.763249
Theft from Motor Vehicle,10200 155A ST,Jan,2019,19-3757,49.18878,-122.79103300000001
Theft from Motor Vehicle,9900 156A ST,Jan,2019,19-3786,49.191303000000005,-122.849144
Theft from Motor Vehicle,8200 157A ST,Jan,2019,19-3862,49.152347,-122.786988
Theft from Motor Vehicle,15300 101ST AVE,Jan,2019,19-3955,49.186867,-122.79784
Theft from Motor Vehicle,10200 150TH ST,Jan,2019,19-4174,49.188868,-122.80609299999999
Theft from Motor Vehicle,14800 95TH AVE,Jan,2019,19-4188,49.17592,-122.811939
Theft from Motor Vehicle,15300 86TH AVE,Jan,2019,19-4610,49.159039,-122.798599
Theft from Motor Vehicle,16300 108A AVE,Jan,2019,19-4670,49.191303000000005,-122.849144
Theft from Motor Vehicle,15300 FRASER HWY,Jan,2019,19-5053,49.191303000000005,-122.849144
Theft from Motor Vehicle,15300 FRASER HWY,Jan,2019,19-5062,49.191303000000005,-122.849144
Theft from Motor Vehicle,9400 152ND ST,Jan,2019,19-5280,49.173277,-122.80093500000001
Theft from Motor Vehicle,8200 166TH ST,Jan,2019,19-5353,49.151431,-122.761972
Theft from Motor Vehicle,160TH ST / 104TH AVE,Jan,2019,19-5460,49.190838,-122.77838999999999
